timestamp,switch_id,port,tx_bytes,rx_bytes,tx_packets,rx_packets,latency,switch_latency,cpu_usage,mem_usage
2025-05-31 22:27:28,2,1,180,286,2,3,376,2.14,22.7,85.6
2025-05-31 22:27:28,2,2,266,200,3,2,376,2.14,22.7,85.6
2025-05-31 22:27:28,2,3,90,90,1,1,376,2.14,22.7,85.6
2025-05-31 22:27:30,3,1,180,200,2,2,86,1.3,9.8,86.3
2025-05-31 22:27:30,3,2,266,200,3,2,86,1.3,9.8,86.3
2025-05-31 22:27:30,3,3,90,176,1,2,86,1.3,9.8,86.3
2025-05-31 22:27:30,1,1,90,90,1,1,351,1.85,9.8,86.3
2025-05-31 22:27:30,1,2,176,90,2,1,350,1.85,9.8,86.3
2025-05-31 22:27:30,2,1,180,286,2,3,376,2.14,9.8,86.3
2025-05-31 22:27:30,2,2,266,200,3,2,376,2.14,9.8,86.3
2025-05-31 22:27:30,2,3,90,90,1,1,376,2.14,9.8,86.3
2025-05-31 22:27:32,3,1,180,200,2,2,86,1.3,26.4,86.4
2025-05-31 22:27:32,3,2,266,200,3,2,86,1.3,26.4,86.4
2025-05-31 22:27:32,3,3,90,176,1,2,86,1.3,26.4,86.4
2025-05-31 22:27:32,1,1,90,90,1,1,351,1.85,26.4,86.4
2025-05-31 22:27:32,1,2,176,90,2,1,350,1.85,26.4,86.4
2025-05-31 22:27:32,2,1,180,286,2,3,376,2.14,26.4,86.4
2025-05-31 22:27:32,2,2,266,200,3,2,376,2.14,26.4,86.4
2025-05-31 22:27:32,2,3,90,90,1,1,376,2.14,26.4,86.4
2025-05-31 22:27:34,3,1,180,200,2,2,86,1.3,13.6,86.4
2025-05-31 22:27:34,3,2,266,200,3,2,86,1.3,13.6,86.4
2025-05-31 22:27:34,3,3,90,176,1,2,86,1.3,13.6,86.4
2025-05-31 22:27:34,1,1,90,90,1,1,351,1.85,13.6,86.4
2025-05-31 22:27:34,1,2,176,90,2,1,350,1.85,13.6,86.4
2025-05-31 22:27:34,2,1,180,286,2,3,376,2.14,13.6,86.4
2025-05-31 22:27:34,2,2,266,200,3,2,376,2.14,13.6,86.4
2025-05-31 22:27:34,2,3,90,90,1,1,376,2.14,13.6,86.4
