tx_bytes,rx_bytes,tx_packets,rx_packets,latencia,congestion
228350736,5898428971,2878108,4799058,6,0
228374854,5898858955,2878387,4799365,7,0
228390286,5899233647,2878603,4799635,5,0
228406288,5899610915,2878816,4799900,5,0
228422110,5899959739,2879012,4800149,5,0
228463950,5901246247,2879652,4801074,7,0
228484415,5901677693,2879938,4801381,4,0
228554010,5903114641,2880832,4802386,9,0
228611333,5904062411,2881496,4803055,5,0
228630887,5904562925,2881778,4803410,6,0
228660212,5905380543,2882226,4803979,4,0
228701275,5906427322,2882844,4804711,6,0
228747483,5908120563,2883606,4805904,4,0
228790524,5909196288,2884191,4806666,7,0
228843541,5910260785,2884877,4807430,6,0
228863868,5910880718,2885197,4807878,5,0
228935744,5913400200,2886307,4809681,6,0
228973044,5914290500,2886773,4810317,5,0
229004426,5915054570,2887138,4810859,5,0
229064110,5916894754,2888081,4812141,7,0
229093732,5917777480,2888541,4812761,5,0
229153179,5919323099,2889276,4813861,8,0
229177430,5920203613,2889671,4814478,12,0
229211039,5921354112,2890199,4815280,5,0
229268664,5922643471,2890865,4816187,5,0
229389239,5926014742,2892478,4818544,7,0
229421576,5927190802,2892937,4819373,14,0
229468060,5928586410,2893597,4820348,8,0
229484636,5929289254,2893877,4820839,5,0
229557385,5931153035,2894787,4822153,7,0
229591971,5932329793,2895281,4822969,15,0
229619279,5933243882,2895716,4823607,5,0
229660662,5934362716,2896182,4824397,9,0
229697477,5935624004,2896704,4825279,9,0
229738208,5937215940,2897285,4826390,5,0
229809458,5938935819,2898167,4827610,4,0
229851652,5940114238,2898782,4828436,4,0
229888415,5940918896,2899250,4828997,4,0
229919026,5941655117,2899682,4829520,5,0
229964445,5942538076,2900193,4830153,7,0
230089465,5945552314,2901812,4832282,4,0
230206071,5948001950,2903157,4834056,6,0
230223726,5948582596,2903445,4834462,6,0
230269233,5949678436,2904119,4835232,5,0
230377976,5951815514,2905435,4836747,4,0
230395459,5952591757,2905742,4837296,5,0
230415183,5953166413,2906032,4837695,6,0
230442973,5953952085,2906452,4838240,5,0
230478395,5954888041,2906987,4838894,5,0
230546879,5956174059,2907826,4839798,5,0
230599318,5957329394,2908412,4840663,5,0
230622941,5958129175,2908812,4841233,7,0
230666405,5959002533,2909355,4841873,5,0
230684702,5959325552,2909559,4842109,7,0
230725666,5960155852,2910083,4842720,7,0
230743952,5960580147,2910355,4843020,6,0
230764616,5961014929,2910610,4843335,8,0
230788027,5961418570,2910823,4843639,5,0
230805784,5961957765,2911073,4844035,14,0
230836499,5963025638,2911564,4844800,6,0
230902756,5964583177,2912342,4845937,7,0
230932773,5965419633,2912780,4846539,7,0
230942265,5965734811,2912933,4846770,7,0
230971498,5966347557,2913260,4847228,7,0
230988444,5966716338,2913436,4847497,4,0
231000984,5967090999,2913635,4847770,7,0
231013384,5967468171,2913828,4848044,5,0
231070768,5968926270,2914550,4849088,5,0
231137328,5970479732,2915383,4850191,5,0
231150997,5970901807,2915592,4850494,3,0
231167501,5971468141,2915845,4850893,4,0
231182973,5971892770,2916083,4851196,4,0
231222183,5972767671,2916464,4851834,5,0
231235989,5973334477,2916708,4852230,10,0
231259354,5974043717,2917019,4852732,5,0
231319039,5975445354,2917661,4853730,4,0
231348335,5976413150,2918074,4854406,7,0
231375521,5977225541,2918439,4854975,5,0
231402389,5978035803,2918841,4855544,5,0
231437870,5978958850,2919275,4856200,4,0
231458900,5979467066,2919529,4856561,6,0
231480038,5980084224,2919856,4856994,6,0
231512517,5980830338,2920243,4857522,5,0
231537195,5981466622,2920515,4857970,7,0
231563552,5982439992,2920956,4858654,10,0
231593813,5983479274,2921375,4859382,3,0
231685610,5986183883,2922472,4861277,15,0
231746310,5988380673,2923287,4862803,18,0
231826330,5991294083,2924345,4864827,3,0
231896320,5993880183,2925431,4866622,7,0
231990156,5996107687,2926650,4868172,6,0
232044272,5997513908,2927437,4869155,3,0
232108017,5998710279,2928212,4869993,3,0
232192465,6000427143,2929221,4871194,4,0
232299927,6003456145,2930746,4873299,4,0
232439405,6007181860,2932745,4875894,5,0
232474567,6008248573,2933274,4876637,3,0
232514761,6009412553,2933808,4877444,8,0
232564508,6010933345,2934494,4878503,4,0
232593997,6011830160,2934912,4879135,7,0
232633919,6013043455,2935523,4879983,5,0
232666562,6014205046,2936028,4880793,5,0
232713172,6015853114,2936693,4881941,5,0
232812468,6019195574,2938199,4884266,7,0
232862372,6020529521,2938750,4885199,5,0
232928378,6023127523,2939728,4887004,17,0
232971674,6024827749,2940380,4888179,7,0
233004682,6025781041,2940863,4888844,5,0
233022914,6026312379,2941149,4889218,7,0
233123736,6029498439,2942556,4891451,7,0
233149657,6030390253,2942979,4892071,6,0
233183605,6031523984,2943459,4892863,6,0
233211834,6032487079,2943918,4893532,5,0
233235915,6033399761,2944302,4894168,6,0
233267877,6034210938,2944681,4894753,5,0
233293627,6034887766,2945038,4895225,8,0
233399166,6038496786,2946515,4897762,5,0
233432163,6039872650,2947087,4898713,5,0
233474343,6041565646,2947796,4899882,5,0
233536590,6043185136,2948644,4901006,5,0
233592272,6045068428,2949501,4902311,7,0
233615660,6045817618,2949877,4902831,5,0
233640850,6046650248,2950246,4903414,8,0
233740505,6049118045,2951582,4905143,5,0
233777527,6050306467,2952138,4905976,5,0
233813983,6051341201,2952612,4906700,6,0
233839692,6052319197,2953046,4907381,5,0
233869594,6053053391,2953381,4907898,4,0
233891580,6053639459,2953668,4908308,6,0
233907624,6054211590,2953937,4908709,7,0
233928462,6054692310,2954182,4909048,5,0
233948115,6055369928,2954468,4909526,5,0
233988128,6056389864,2954981,4910246,5,0
234028068,6057620684,2955535,4911115,6,0
234047279,6058272392,2955819,4911579,4,0
234079725,6059056466,2956167,4912144,9,0
234115415,6059948550,2956643,4912767,6,0
234186574,6061661272,2957438,4913972,6,0
234276078,6064759562,2958741,4916143,5,0
234314790,6065748496,2959151,4916845,7,0
234341267,6066492230,2959536,4917365,4,0
234369986,6067102328,2959887,4917795,4,0
234407714,6068030256,2960360,4918449,5,0
234435533,6068821409,2960721,4919016,4,0
234464265,6069607215,2961092,4919565,5,0
234545851,6071292560,2961979,4920765,5,0
234621366,6073200599,2962912,4922136,5,0
234703453,6075832372,2963970,4923977,7,0
234741046,6077101224,2964503,4924860,10,0
234805080,6079153751,2965264,4926293,8,0
234845993,6080762664,2965856,4927415,5,0
234883080,6081744120,2966328,4928102,5,0
234916695,6083307058,2966899,4929191,6,0
234950717,6084342083,2967407,4929912,6,0
234992495,6085171938,2967870,4930496,5,0
235017971,6085985500,2968256,4931073,11,0
235037773,6086624186,2968581,4931517,7,0
235051211,6087108868,2968794,4931856,15,0
235068549,6087578890,2969067,4932184,4,0
235101954,6088849751,2969631,4933074,8,0
235146163,6090040009,2970272,4933903,4,0
235181497,6091323035,2970853,4934791,5,0
235277840,6094462776,2972338,4936966,4,0
235399195,6097135125,2973867,4938835,14,0
235451235,6098583250,2974637,4939844,9,0
235500826,6100214621,2975360,4940992,5,0
235553464,6101454273,2976048,4941856,7,0
235606566,6102798215,2976804,4942785,5,0
235667218,6104328770,2977615,4943850,5,0
235729062,6106535984,2978610,4945374,10,0
235789998,6108246334,2979480,4946555,6,0
235827403,6109429290,2980054,4947376,8,0
235894017,6111137520,2980916,4948563,5,0
235943094,6112760068,2981685,4949697,9,0
236031116,6114920831,2982898,4951211,5,0
236108843,6116945647,2983925,4952643,7,0
236179137,6119212532,2984896,4954228,8,0
236227917,6120574107,2985511,4955180,8,0
236243811,6121210005,2985778,4955623,5,0
236264111,6121911751,2986117,4956117,8,0
236291912,6122500681,2986412,4956538,7,0
236338969,6123899182,2987009,4957523,5,0
236356446,6124595855,2987306,4958013,5,0
236412180,6125909299,2987958,4958932,8,0
236462542,6127822587,2988688,4960268,4,0
236667436,6135880709,2991590,4965860,10,0
236721899,6137667297,2992373,4967102,6,0
236756895,6138678974,2992868,4967808,6,0
236814189,6139884262,2993572,4968651,10,0
236880002,6141713070,2994461,4969923,6,0
236910614,6142885980,2994962,4970737,13,0
236952843,6143865382,2995539,4971421,5,0
237085274,6146552167,2997164,4973292,5,0
237148601,6148358327,2998014,4974548,5,0
237191783,6149514202,2998617,4975350,6,0
237254491,6150982873,2999395,4976368,6,0
237290134,6152223739,2999941,4977230,5,0
237327732,6153104003,3000469,4977841,7,0
237370007,6154071379,3001052,4978512,5,0
237399393,6155093282,3001481,4979224,7,0
237425807,6156023474,3001869,4979876,4,0
237479009,6157501822,3002606,4980911,10,0
237567722,6159918545,3003812,4982602,6,0
237624070,6161384870,3004505,4983626,7,0
237671388,6163086676,3005262,4984804,5,0
237948311,6171674808,3009295,4990737,6,0
238074122,6175521266,3011142,4993390,14,0
238164477,6178364182,3012350,4995360,17,0
238237798,6181655185,3013525,4997639,5,0
238358834,6185288737,3015177,5000171,4,0
238416502,6187321047,3016051,5001577,7,0
238568455,6190641795,3017811,5003877,10,0
238844608,6196854088,3021152,5008181,4,0
238903070,6198264250,3021971,5009160,7,0
239056158,6201537599,3023952,5011434,6,0
239145320,6203388445,3025051,5012735,7,0
239183068,6204182823,3025515,5013293,23,0
239210634,6204971829,3025930,5013846,5,0
239236528,6205750478,3026291,5014391,5,0
239261592,6206391518,3026668,5014846,5,0
239328488,6207638496,3027413,5015729,8,0
239345234,6208306058,3027705,5016196,5,0
239526334,6213786410,3030210,5020035,6,0
239572594,6214745194,3030701,5020712,5,0
239594710,6215623455,3031050,5021328,9,0
239622275,6216388867,3031476,5021863,5,0
239698749,6218373836,3032385,5023262,5,0
239728563,6219505826,3032802,5024049,7,0
239767139,6220962706,3033361,5025064,5,0
239823557,6222707014,3034033,5026288,5,0
239891077,6224827952,3034996,5027758,9,0
239938424,6226034302,3035614,5028599,4,0
239973094,6227010843,3036129,5029277,5,0
240021590,6227851143,3036604,5029871,4,0
240043171,6228341309,3036884,5030215,5,0
240262542,6233779550,3039872,5034011,6,0
240293352,6234360157,3040216,5034429,5,0
240346142,6235725363,3040943,5035389,5,0
240400506,6237246737,3041739,5036457,5,0
240438234,6237829691,3042071,5036870,5,0
240457868,6238379815,3042362,5037262,8,0
240504993,6239781478,3043072,5038254,5,0
240534235,6240426571,3043378,5038716,3,0
240557082,6240968221,3043657,5039097,3,0
240576285,6241661622,3043971,5039586,4,0
240610098,6242314948,3044286,5040054,4,0
240633772,6242823651,3044570,5040420,4,0
240687005,6244431059,3045262,5041549,3,0
240716251,6245171777,3045620,5042075,5,0
240745186,6245976837,3045973,5042644,8,0
240767573,6246780003,3046347,5043203,6,0
240802020,6247654682,3046793,5043812,5,0
240860840,6249282338,3047573,5044951,7,0
240893529,6249848011,3047905,5045347,14,0
240929429,6250507161,3048331,5045820,5,0
241044305,6253550962,3049913,5047970,6,0
241062812,6254031638,3050154,5048310,5,0
241084769,6254487302,3050450,5048631,5,0
241104990,6255162466,3050771,5049106,22,0
241140522,6256345706,3051324,5049930,6,0
241180060,6257415394,3051941,5050677,5,0
241224117,6258486142,3052538,5051434,6,0
241246777,6259155610,3052847,5051909,5,0
241274178,6260155508,3053300,5052607,11,0
241328642,6261733217,3053907,5053722,9,0
241584992,6270481133,3057899,5059765,7,0
241656400,6273629717,3059085,5061938,4,0
242090797,6285255715,3064907,5069978,5,0
242193804,6288456191,3066359,5072200,6,0
242296050,6290804446,3067631,5073831,4,0
242375885,6292964256,3068719,5075325,4,0
242530019,6296730647,3070650,5077935,9,0
242607567,6298116737,3071472,5078899,10,0
242762553,6301692224,3073404,5081383,4,0
242946350,6305589067,3075622,5084092,13,0
243033970,6307493637,3076671,5085412,6,0
243174436,6310505321,3078432,5087495,7,0
243210724,6311530183,3078960,5088206,7,0
243281379,6313710975,3079945,5089714,5,0
243307560,6314432954,3080316,5090217,6,0
243496381,6320067060,3083027,5094144,4,0
243532977,6320849259,3083512,5094689,9,0
243589362,6322723467,3084375,5096001,7,0
243623446,6323496688,3084825,5096544,6,0
243665273,6324394632,3085391,5097171,5,0
243688792,6325344668,3085801,5097832,7,0
243721194,6326340210,3086294,5098525,6,0
243766835,6327713253,3086885,5099491,11,0
243812461,6328922093,3087552,5100329,12,0
243834566,6329543385,3087889,5100762,7,0
243878548,6330269205,3088354,5101280,5,0
243911593,6331211363,3088841,5101940,4,0
243944375,6332001326,3089247,5102495,14,0
243967564,6332986292,3089652,5103180,5,0
244004603,6334609627,3090297,5104303,9,0
244075504,6336527808,3091196,5105644,4,0
244119585,6337932092,3091749,5106626,7,0
244252333,6342009992,3093541,5109471,8,0
244285697,6343084824,3094068,5110214,5,0
244333273,6344556352,3094739,5111243,7,0
244363341,6345460562,3095159,5111876,4,0
244462687,6348076161,3096423,5113705,21,0
244490282,6349106475,3096878,5114426,4,0
244519993,6349896323,3097307,5114974,5,0
244573068,6351274853,3098036,5115937,5,0
244634524,6353197028,3098826,5117280,6,0
244674596,6354671969,3099381,5118315,15,0
244724719,6356782893,3100156,5119779,7,0
244835648,6361349602,3101764,5122951,9,0
244892660,6363876581,3102661,5124703,12,0
244962599,6365936741,3103628,5126130,14,0
245047155,6368683316,3104763,5128041,7,0
245109469,6371365785,3105795,5129898,12,0
245205215,6374278495,3107168,5131918,9,0
245325632,6378185789,3108768,5134627,7,0
245457162,6381717882,3110568,5137074,8,0
245497198,6382819126,3111128,5137839,6,0
245625594,6386305582,3112839,5140270,8,0
245688983,6388308506,3113762,5141657,6,0
245870747,6393976288,3116312,5145590,7,0
245942931,6396550754,3117376,5147371,7,0
246451106,6408480736,3123835,5155649,4,0
246532018,6410473409,3124916,5157034,4,0
246603052,6411962577,3125796,5158062,9,0
246660840,6413284296,3126587,5158984,7,0
246697370,6414123600,3127104,5159566,5,0
246727392,6414834098,3127547,5160061,5,0
246758250,6415298820,3127852,5160391,3,0
246792238,6416301689,3128289,5161099,4,0
246835356,6417512091,3128922,5161939,12,0
246881292,6418823020,3129610,5162851,7,0
246927901,6420399820,3130260,5163953,8,0
246960770,6421455617,3130762,5164689,7,0
246987858,6422449319,3131217,5165380,8,0
247013776,6423126220,3131604,5165854,5,0
247076498,6424757834,3132418,5166992,4,0
247101880,6425661160,3132843,5167618,4,0
247145317,6426816148,3133488,5168417,9,0
247176094,6427706580,3133891,5169042,7,0
247204405,6428447220,3134290,5169559,4,0
247259774,6429814798,3135052,5170518,5,0
247292872,6430510981,3135481,5171012,7,0
247314196,6431051883,3135793,5171394,6,0
247342080,6431612973,3136122,5171792,5,0
247386020,6432867549,3136809,5172679,7,0
247416986,6433524148,3137140,5173147,6,0
247454573,6434666321,3137658,5173950,5,0
247470961,6435212269,3137928,5174332,7,0
247483590,6435647655,3138142,5174638,4,0
247526344,6436928239,3138700,5175555,5,0
247551193,6437669317,3139051,5176074,12,0
247605736,6439179697,3139707,5177137,6,0
247623055,6439944689,3140022,5177671,9,0
247636431,6440520799,3140268,5178071,6,0
247654815,6441241554,3140589,5178576,4,0
247696619,6442316154,3141050,5179337,5,0
247709817,6442719551,3141245,5179624,12,0
247720512,6443120331,3141432,5179906,6,0
247730717,6443528057,3141617,5180193,6,0
247743200,6443815399,3141777,5180400,5,0
247754626,6444111300,3141952,5180612,4,0
247766984,6444479187,3142146,5180874,5,0
247822922,6445648482,3142838,5181714,5,0
247853287,6446454069,3143251,5182292,6,0
247886998,6447411832,3143694,5182985,6,0
247995115,6450946668,3145168,5185480,6,0
248048920,6453094557,3145975,5186976,5,0
248082577,6454717714,3146557,5188107,13,0
248113782,6456038069,3147085,5189029,5,0
248173185,6457786543,3147928,5190261,8,0
248249032,6459488944,3148914,5191470,11,0
248276601,6459978802,3149228,5191816,13,0
248348359,6461856881,3150301,5193167,6,0
248379727,6462799244,3150766,5193824,5,0
248411645,6463463275,3151164,5194292,7,0
248442776,6464081486,3151579,5194725,3,0
248470038,6464590964,3151919,5195084,3,0
248489597,6465026356,3152188,5195394,5,0
248503205,6465388740,3152383,5195648,4,0
248520264,6465773806,3152619,5195933,4,0
248553080,6466541965,3153085,5196478,5,0
248635719,6468427883,3154119,5197869,8,0
248657764,6469041184,3154419,5198308,6,0
248678096,6469692568,3154729,5198774,5,0
248701733,6470351007,3155064,5199242,7,0
248733459,6471174394,3155434,5199843,5,0
248761917,6471782602,3155752,5200280,6,0
248772505,6472153740,3155934,5200541,5,0
248805820,6472848112,3156346,5201031,5,0
248828090,6473330197,3156611,5201369,5,0
248855853,6473899072,3156914,5201776,4,0
248882602,6474663720,3157267,5202322,5,0
248899180,6475232810,3157542,5202736,8,0
248916775,6475802564,3157792,5203137,7,0
248970856,6477056444,3158370,5204028,5,0
248992889,6477801176,3158740,5204550,11,0
249021542,6478709146,3159212,5205181,8,0
249052445,6479730084,3159605,5205897,21,0
249084069,6480824408,3160125,5206659,16,0
249123115,6482088659,3160736,5207537,3,0
249182823,6483782642,3161565,5208719,5,0
249238339,6485845594,3162407,5210152,10,0
249291376,6487722213,3163111,5211460,5,0
249372663,6490072213,3164171,5213099,4,0
249460731,6493590271,3165524,5215528,11,0
249720499,6501336977,3169027,5220908,4,0
249825983,6503579523,3170327,5222463,6,0
249882201,6504865196,3171081,5223352,7,0
249920604,6506080160,3171673,5224195,6,0
249952258,6506935718,3172138,5224790,5,0
250130265,6510982021,3174504,5227605,7,0
250201085,6512718893,3175454,5228808,4,0
250234460,6513378154,3175826,5229269,5,0
250375744,6516153223,3177580,5231218,3,0
250400472,6516853451,3177939,5231708,3,0
250432266,6517441355,3178329,5232117,4,0
250476434,6518199149,3178840,5232642,20,0
250512781,6518808345,3179254,5233067,5,0
250557792,6519605668,3179787,5233621,4,0
250599349,6520359894,3180274,5234146,4,0
250638777,6521090209,3180749,5234664,7,0
250694843,6522653579,3181498,5235765,13,0
250748222,6524253426,3182237,5236892,7,0
250764270,6524745704,3182498,5237240,4,0
250826628,6526432772,3183334,5238446,5,0
250863789,6527640363,3183891,5239295,12,0
250901404,6528929126,3184452,5240200,7,0
250922340,6529425952,3184715,5240551,6,0
